user_id,community_id,interaction_type,engagement_score,similarity_score,timestamp,user_age,user_location,user_activity_level,community_category,community_member_count,community_activity_score
41,314,comment,1,0.111,"2025-05-08 22:14:02",55,Saint-Étienne,high,"Consommation Responsable",753,0.4
905,94,join,1,0.143,"2025-09-21 22:14:02",56,Marseille,medium,"Protection Animale",142,0.89
775,429,post,1,0.143,"2025-09-10 22:14:02",63,"Le Havre",low,"Innovation Verte",664,0.4
1263,125,join,1,0.111,"2025-07-09 22:14:02",44,Nîmes,low,"Urbanisme Durable",778,0.95
1165,386,comment,1,0,"2025-06-02 22:14:02",28,"Le Havre",low,"Recyclage & Zéro Déchet",878,0.33
1902,380,post,1,0.111,"2024-11-15 21:14:02",26,"Le Havre",low,"Climat & Environnement",998,0.35
1162,291,share,1,0,"2025-09-01 22:14:02",28,Nîmes,low,"Climat & Environnement",953,0.48
431,372,comment,1,0.111,"2025-05-27 22:14:02",57,Bordeaux,low,"Recyclage & Zéro Déchet",523,0.84
604,21,share,1,0,"2025-07-07 22:14:02",22,Nantes,low,"Recyclage & Zéro Déchet",878,0.18
1055,200,post,1,0,"2025-02-04 21:14:02",64,Nantes,medium,"Biodiversité & Nature",563,0.81
342,478,like,1,0.125,"2025-02-27 21:14:02",20,Bordeaux,low,"Consommation Responsable",417,0.41
563,436,comment,1,0.143,"2024-12-02 21:14:02",50,Dijon,low,"Protection Animale",691,0.25
296,428,post,1,0.143,"2025-07-11 22:14:02",20,Lyon,low,"Biodiversité & Nature",138,0.71
456,254,share,1,0,"2025-08-12 22:14:02",29,Reims,medium,"Transport Durable",814,0.86
1203,177,comment,1,0.1,"2025-03-30 22:14:02",51,Nice,low,"Éducation Environnementale",689,0.48
1081,222,like,1,0.167,"2025-01-13 21:14:02",27,Nîmes,low,"Recyclage & Zéro Déchet",885,0.51
614,286,comment,1,0,"2025-02-04 21:14:02",50,Grenoble,high,"Innovation Verte",130,0.22
1595,160,comment,1,0,"2025-09-05 22:14:02",38,Strasbourg,medium,"Transport Durable",758,1
1102,482,share,1,0,"2025-07-03 22:14:02",54,Paris,medium,"Agriculture Écologique",762,0.11
312,331,comment,1,0,"2024-12-29 21:14:02",28,Lyon,low,"Biodiversité & Nature",357,0.27
1663,168,join,1,0,"2025-04-22 22:14:02",62,Montpellier,medium,"Protection Animale",357,0.25
936,100,post,1,0,"2025-01-06 21:14:02",33,Angers,medium,"Éducation Environnementale",875,0.55
1727,182,comment,1,0,"2025-06-26 22:14:02",59,Nice,medium,"Innovation Verte",372,0.57
1645,497,post,1,0,"2025-04-05 22:14:02",35,Strasbourg,low,"Transport Durable",357,0.59
1216,311,comment,1,0.5,"2025-05-12 22:14:02",31,Angers,high,"Économie Circulaire",200,0.84
1063,68,share,1,0,"2024-12-16 21:14:02",58,Bordeaux,low,"Urbanisme Durable",106,0.2
945,103,like,1,0,"2025-07-07 22:14:02",57,Saint-Étienne,low,"Énergies Renouvelables",333,0.4
1201,466,post,1,0,"2025-06-06 22:14:02",35,Grenoble,medium,"Protection Animale",261,0.37
1787,142,join,1,0.111,"2025-06-27 22:14:02",47,Saint-Étienne,medium,"Protection Animale",237,0.61
1296,475,like,1,0,"2025-04-16 22:14:02",22,Toulon,high,"Urbanisme Durable",438,0.61
1762,191,like,1,0.111,"2025-04-24 22:14:02",58,Nantes,high,"Agriculture Écologique",137,0.73
1397,139,share,1,0.333,"2024-12-25 21:14:02",65,Toulon,medium,"Économie Circulaire",243,0.48
1787,170,share,1,0,"2024-12-01 21:14:02",47,Saint-Étienne,medium,"Économie Circulaire",364,0.88
359,138,join,1,0.286,"2025-01-29 21:14:02",32,Saint-Étienne,low,"Urbanisme Durable",94,0.72
1457,97,share,1,0.1,"2024-11-21 21:14:02",38,Montpellier,medium,"Climat & Environnement",28,0.99
1290,476,post,1,0.286,"2025-07-13 22:14:02",52,Lille,low,"Consommation Responsable",184,0.63
518,283,comment,1,0.125,"2025-01-19 21:14:02",24,Lille,medium,"Recyclage & Zéro Déchet",947,0.31
187,232,like,1,0.143,"2025-07-28 22:14:02",18,Lyon,medium,"Économie Circulaire",403,0.83
663,131,like,1,0,"2024-11-30 21:14:02",60,Montpellier,high,"Économie Circulaire",106,0.69
1870,307,comment,1,0.111,"2024-11-06 21:14:02",54,Angers,low,"Agriculture Écologique",482,0.37
657,432,like,1,0.1,"2025-01-14 21:14:02",31,Nice,high,"Énergies Renouvelables",238,0.98
961,76,comment,1,0,"2025-10-12 22:14:02",55,Toulouse,medium,"Consommation Responsable",869,0.93
1470,332,share,1,0.143,"2025-03-01 21:14:02",52,Bordeaux,medium,"Éducation Environnementale",641,0.47
1149,295,join,1,0.1,"2025-02-28 21:14:02",39,Paris,low,"Urbanisme Durable",755,0.49
837,44,comment,1,0.25,"2024-11-25 21:14:02",56,Toulouse,medium,"Éducation Environnementale",405,0.42
343,77,comment,1,0.111,"2025-02-23 21:14:02",61,Villeurbanne,medium,"Innovation Verte",708,0.38
1678,404,share,1,0.1,"2025-06-18 22:14:02",62,Nice,medium,"Protection Animale",549,0.35
1331,98,join,1,0.167,"2025-03-05 21:14:02",19,"Le Havre",high,"Agriculture Écologique",650,0.83
718,496,post,1,0.1,"2025-06-15 22:14:02",36,Grenoble,low,"Climat & Environnement",737,0.14
1655,347,comment,1,0.25,"2025-04-25 22:14:02",49,Toulouse,low,"Économie Circulaire",582,0.27
561,131,comment,1,0,"2025-07-25 22:14:02",54,Nîmes,high,"Économie Circulaire",106,0.69
1470,190,comment,1,0,"2025-06-29 22:14:02",52,Bordeaux,medium,"Protection Animale",808,0.54
1042,124,post,1,0,"2025-04-23 22:14:02",46,Dijon,low,"Recyclage & Zéro Déchet",832,0.59
1069,291,join,1,0.4,"2025-06-15 22:14:02",59,Nantes,medium,"Climat & Environnement",953,0.48
1082,5,join,1,0.1,"2024-11-12 21:14:02",28,Nîmes,low,"Éducation Environnementale",117,0.36
903,487,join,1,0,"2025-01-08 21:14:02",53,Nîmes,medium,"Climat & Environnement",965,0.51
440,157,like,1,0,"2025-01-11 21:14:02",29,Bordeaux,medium,"Énergies Renouvelables",347,0.85
1243,11,post,1,0,"2025-07-29 22:14:02",38,Paris,medium,"Urbanisme Durable",439,0.25
1002,354,like,1,0,"2024-12-12 21:14:02",33,Lyon,low,"Climat & Environnement",631,0.29
1586,214,post,1,0,"2024-12-20 21:14:02",32,Nice,medium,"Économie Circulaire",146,0.66
1374,350,join,1,0.1,"2025-10-07 22:14:02",47,Bordeaux,high,"Urbanisme Durable",406,0.23
975,390,share,1,0.143,"2025-05-25 22:14:02",27,Villeurbanne,high,"Protection Animale",913,0.14
1213,3,comment,1,0,"2025-02-24 21:14:02",28,Montpellier,low,"Biodiversité & Nature",582,0.32
1332,87,post,1,0.1,"2025-08-13 22:14:02",54,Lyon,low,"Agriculture Écologique",625,0.53
1287,451,comment,1,0,"2025-06-11 22:14:02",52,Toulouse,high,"Énergies Renouvelables",990,0.45
1297,292,like,1,0,"2025-07-17 22:14:02",21,Marseille,low,"Économie Circulaire",725,0.35
65,463,post,1,0,"2025-10-09 22:14:02",54,Saint-Étienne,low,"Urbanisme Durable",621,0.49
1111,281,share,1,0,"2025-06-21 22:14:02",29,Lyon,high,"Éducation Environnementale",210,0.12
303,497,like,1,0,"2025-02-06 21:14:02",46,Saint-Étienne,high,"Transport Durable",357,0.59
41,275,comment,1,0,"2025-01-17 21:14:02",55,Saint-Étienne,high,"Recyclage & Zéro Déchet",921,0.95
34,176,share,1,0.167,"2024-11-01 21:14:02",35,"Le Havre",medium,"Innovation Verte",355,0.85
1636,235,share,1,0.222,"2025-09-19 22:14:02",61,"Le Havre",medium,"Consommation Responsable",274,0.28
1074,157,like,1,0,"2025-08-18 22:14:02",55,Dijon,medium,"Énergies Renouvelables",347,0.85
388,340,like,1,0,"2024-11-03 21:14:02",35,Strasbourg,medium,"Agriculture Écologique",180,0.8
1866,242,share,1,0.167,"2025-02-09 21:14:02",35,Rennes,medium,"Consommation Responsable",610,0.33
1194,189,like,1,0,"2025-03-27 21:14:02",63,Villeurbanne,medium,"Agriculture Écologique",400,0.51
51,190,post,1,0.25,"2025-05-27 22:14:02",33,Angers,medium,"Protection Animale",808,0.54
1864,293,join,1,0,"2025-05-07 22:14:02",41,Lyon,medium,"Transport Durable",558,0.89
776,266,share,1,0,"2024-11-09 21:14:02",53,Saint-Étienne,high,"Transport Durable",471,0.47
405,145,post,1,0.1,"2025-01-11 21:14:02",29,Rennes,high,"Éducation Environnementale",245,0.38
4,184,like,1,0.111,"2025-05-26 22:14:02",28,Saint-Étienne,high,"Consommation Responsable",911,0.38
345,206,post,1,0.125,"2024-12-13 21:14:02",45,Toulon,medium,"Agriculture Écologique",125,0.89
1307,171,share,1,0,"2025-04-12 22:14:02",34,Nîmes,high,"Recyclage & Zéro Déchet",868,0.19
165,7,like,1,0.1,"2025-04-11 22:14:02",44,Marseille,high,"Économie Circulaire",555,0.48
31,499,like,1,0,"2025-08-21 22:14:02",22,Villeurbanne,medium,"Consommation Responsable",830,0.31
1864,416,join,1,0,"2025-09-28 22:14:02",41,Lyon,medium,"Protection Animale",359,0.57
577,46,comment,1,0,"2025-09-18 22:14:02",39,"Le Havre",medium,"Climat & Environnement",876,0.42
1382,174,post,1,0,"2025-09-01 22:14:02",30,Nice,high,"Consommation Responsable",869,0.73
803,311,post,1,0,"2025-09-24 22:14:02",32,Montpellier,medium,"Économie Circulaire",200,0.84
361,22,comment,1,0.125,"2025-07-28 22:14:02",27,Montpellier,medium,"Éducation Environnementale",333,0.36
1899,242,post,1,0,"2024-11-17 21:14:02",41,Lille,medium,"Consommation Responsable",610,0.33
622,213,join,1,0.167,"2025-06-02 22:14:02",31,Nice,low,"Économie Circulaire",847,0.5
1217,195,share,1,0.111,"2025-01-04 21:14:02",55,Paris,low,"Innovation Verte",744,0.23
1410,292,share,1,0.125,"2025-01-04 21:14:02",60,Rennes,high,"Économie Circulaire",725,0.35
1119,277,comment,1,0,"2025-03-19 21:14:02",18,Toulon,low,"Recyclage & Zéro Déchet",84,0.54
1003,6,share,1,0,"2025-04-29 22:14:02",21,Nice,medium,"Climat & Environnement",890,0.59
1696,264,post,1,0.222,"2024-11-29 21:14:02",31,Villeurbanne,medium,"Recyclage & Zéro Déchet",86,0.31
195,459,comment,1,0,"2025-02-05 21:14:02",33,Dijon,high,"Biodiversité & Nature",919,0.82
1753,429,comment,1,0.167,"2024-12-01 21:14:02",36,Angers,low,"Innovation Verte",664,0.4
718,455,post,2,0.222,"2025-07-19 22:14:02",36,Grenoble,low,"Éducation Environnementale",977,0.43
1073,33,share,1,0.111,"2025-08-27 22:14:02",42,Saint-Étienne,medium,"Agriculture Écologique",165,0.7
48,51,join,1,0.2,"2024-10-22 22:14:02",29,Bordeaux,high,"Protection Animale",524,0.43
1146,110,join,2,0.2,"2025-03-15 21:14:02",40,Toulon,low,"Économie Circulaire",338,0.67
98,411,join,1,0,"2025-05-09 22:14:02",60,Marseille,low,"Innovation Verte",307,0.57
1679,206,join,1,0,"2025-01-01 21:14:02",27,Lille,medium,"Agriculture Écologique",125,0.89
915,201,share,1,0,"2025-07-16 22:14:02",44,Nantes,low,"Transport Durable",418,0.48
1462,7,comment,1,0,"2025-01-15 21:14:02",32,Reims,medium,"Économie Circulaire",555,0.48
1790,194,share,1,0,"2025-01-31 21:14:02",52,Saint-Étienne,medium,"Climat & Environnement",691,0.11
761,333,post,1,0.1,"2025-03-10 21:14:02",25,Rennes,medium,"Innovation Verte",54,0.69
657,334,like,1,0,"2025-07-21 22:14:02",31,Nice,high,"Énergies Renouvelables",944,0.67
482,3,like,1,0,"2025-07-31 22:14:02",32,Dijon,high,"Biodiversité & Nature",582,0.32
1554,144,join,1,0,"2025-03-29 21:14:02",54,Toulon,medium,"Éducation Environnementale",700,0.12
687,289,share,1,0.286,"2025-06-29 22:14:02",46,Nantes,low,"Économie Circulaire",63,0.45
1286,324,join,1,0.1,"2024-12-25 21:14:02",36,Marseille,high,"Consommation Responsable",335,0.25
508,323,like,1,0.2,"2025-10-04 22:14:02",53,Toulouse,high,"Climat & Environnement",879,0.61
1507,83,share,1,0.111,"2024-12-24 21:14:02",49,Villeurbanne,high,"Climat & Environnement",860,0.27
113,298,comment,1,0,"2025-09-17 22:14:02",61,Nantes,high,"Climat & Environnement",66,0.28
663,164,share,1,0.1,"2025-03-26 21:14:02",60,Montpellier,high,"Consommation Responsable",611,0.73
1561,222,comment,1,0.286,"2025-04-08 22:14:02",21,Nice,medium,"Recyclage & Zéro Déchet",885,0.51
1982,195,like,1,0.167,"2025-02-18 21:14:02",23,Villeurbanne,low,"Innovation Verte",744,0.23
1350,15,join,1,0,"2024-12-08 21:14:02",56,Lille,high,"Protection Animale",441,0.95
1936,478,post,2,0.25,"2025-08-07 22:14:02",50,Dijon,low,"Consommation Responsable",417,0.41
1690,54,post,1,0.143,"2025-09-27 22:14:02",48,Nîmes,low,"Climat & Environnement",267,0.55
1211,277,like,1,0.125,"2025-05-19 22:14:02",29,Marseille,high,"Recyclage & Zéro Déchet",84,0.54
1886,349,like,1,0.2,"2024-12-23 21:14:02",36,"Le Havre",high,"Consommation Responsable",564,0.98
284,211,comment,1,0.125,"2025-01-24 21:14:02",21,Rennes,high,"Consommation Responsable",681,0.22
1184,45,comment,1,0.1,"2025-09-28 22:14:02",50,"Le Havre",medium,"Recyclage & Zéro Déchet",36,0.33
362,319,comment,1,0,"2025-05-30 22:14:02",43,Nantes,low,"Énergies Renouvelables",173,0.3
73,24,join,1,0.143,"2025-03-13 21:14:02",45,"Le Havre",high,"Climat & Environnement",417,0.68
1303,157,post,1,0,"2024-12-12 21:14:02",50,Villeurbanne,high,"Énergies Renouvelables",347,0.85
1236,193,comment,2,0.2,"2025-09-20 22:14:02",41,Grenoble,high,"Climat & Environnement",914,0.45
1146,309,share,1,0,"2025-05-10 22:14:02",40,Toulon,low,"Innovation Verte",630,0.42
1747,353,join,1,0.111,"2025-01-27 21:14:02",62,Nantes,low,"Innovation Verte",617,0.91
1373,79,join,1,0.111,"2025-07-31 22:14:02",53,Toulouse,low,"Consommation Responsable",632,0.49
1208,346,join,1,0.111,"2025-07-20 22:14:02",43,Reims,medium,"Éducation Environnementale",337,0.43
1690,149,share,1,0,"2025-01-01 21:14:02",48,Nîmes,low,"Protection Animale",593,0.77
1117,132,post,1,0.2,"2025-09-16 22:14:02",24,Toulon,medium,"Urbanisme Durable",822,0.62
1797,334,post,1,0,"2025-05-03 22:14:02",48,Lille,high,"Énergies Renouvelables",944,0.67
1139,105,join,1,0.1,"2025-06-09 22:14:02",52,Angers,high,"Climat & Environnement",662,0.91
1971,392,comment,1,0,"2025-04-20 22:14:02",33,Toulouse,high,"Énergies Renouvelables",199,0.1
1283,118,comment,2,0.429,"2025-10-05 22:14:02",64,Dijon,low,"Agriculture Écologique",78,0.13
574,376,post,1,0,"2025-02-08 21:14:02",57,Nantes,low,"Économie Circulaire",972,0.83
693,62,join,1,0.125,"2025-01-04 21:14:02",46,Toulon,low,"Éducation Environnementale",954,0.75
844,24,share,1,0.2,"2025-07-30 22:14:02",28,Nantes,high,"Climat & Environnement",417,0.68
1879,449,join,1,0.167,"2025-02-01 21:14:02",61,Lille,low,"Consommation Responsable",803,0.57
1823,43,comment,1,0.111,"2025-03-03 21:14:02",61,Lille,high,"Recyclage & Zéro Déchet",211,0.57
816,445,comment,1,0,"2025-08-25 22:14:02",42,Dijon,high,"Énergies Renouvelables",593,0.52
685,194,comment,1,0,"2025-03-27 21:14:02",51,Grenoble,medium,"Climat & Environnement",691,0.11
828,186,comment,1,0.111,"2024-12-12 21:14:02",24,Marseille,medium,"Innovation Verte",309,0.8
1961,84,post,1,0.333,"2024-12-07 21:14:02",40,Lyon,high,"Innovation Verte",72,0.63
267,164,comment,2,0.2,"2025-07-27 22:14:02",58,Toulon,high,"Consommation Responsable",611,0.73
256,432,share,1,0,"2025-03-14 21:14:02",53,Reims,high,"Énergies Renouvelables",238,0.98
299,116,share,1,0.167,"2025-06-14 22:14:02",40,Toulouse,high,"Climat & Environnement",353,0.17
1154,423,like,1,0,"2025-03-22 21:14:02",58,Paris,medium,"Consommation Responsable",671,0.92
171,192,post,1,0.1,"2025-03-26 21:14:02",57,Toulouse,medium,"Énergies Renouvelables",889,0.94
1198,53,share,1,0.375,"2024-12-26 21:14:02",27,Bordeaux,low,"Consommation Responsable",10,0.26
707,276,like,1,0.111,"2025-10-05 22:14:02",31,"Le Havre",low,"Agriculture Écologique",144,0.23
1766,3,comment,1,0,"2024-11-11 21:14:02",60,Lyon,low,"Biodiversité & Nature",582,0.32
584,289,join,1,0.125,"2025-01-02 21:14:02",55,Lyon,medium,"Économie Circulaire",63,0.45
344,108,like,1,0,"2025-07-22 22:14:02",26,"Le Havre",medium,"Urbanisme Durable",921,0.34
259,210,join,1,0,"2025-03-20 21:14:02",44,Angers,high,"Innovation Verte",672,0.49
1678,274,join,1,0,"2025-03-10 21:14:02",62,Nice,medium,"Consommation Responsable",196,0.34
995,260,join,1,0,"2025-03-31 22:14:02",57,Saint-Étienne,low,"Transport Durable",701,0.55
661,328,comment,2,0.286,"2025-01-25 21:14:02",22,Montpellier,medium,"Agriculture Écologique",709,0.83
84,336,share,1,0,"2025-05-26 22:14:02",28,Rennes,high,"Recyclage & Zéro Déchet",451,0.64
30,485,share,1,0.143,"2025-06-24 22:14:02",49,Rennes,high,"Éducation Environnementale",669,0.92
1611,192,comment,1,0.125,"2025-09-29 22:14:02",40,Saint-Étienne,high,"Énergies Renouvelables",889,0.94
204,186,post,1,0.1,"2025-03-02 21:14:02",24,Toulon,low,"Innovation Verte",309,0.8
826,354,join,1,0,"2024-12-09 21:14:02",19,Lyon,high,"Climat & Environnement",631,0.29
1351,21,like,1,0.143,"2025-06-26 22:14:02",62,Lille,high,"Recyclage & Zéro Déchet",878,0.18
1363,462,join,1,0,"2025-03-22 21:14:02",23,Dijon,medium,"Économie Circulaire",379,0.81
1913,191,like,1,0.111,"2025-02-04 21:14:02",44,Saint-Étienne,low,"Agriculture Écologique",137,0.73
740,366,join,1,0.111,"2025-06-28 22:14:02",31,Nice,low,"Consommation Responsable",668,0.32
1020,263,join,1,0.286,"2024-12-11 21:14:02",32,Reims,medium,"Urbanisme Durable",81,0.48
918,484,comment,1,0,"2024-12-31 21:14:02",47,Toulon,medium,"Consommation Responsable",54,0.29
988,96,join,1,0,"2025-04-17 22:14:02",64,Marseille,low,"Protection Animale",784,0.82
655,464,like,1,0,"2025-05-14 22:14:02",38,Montpellier,low,"Recyclage & Zéro Déchet",261,0.54
1128,366,share,1,0,"2025-10-01 22:14:02",61,Montpellier,high,"Consommation Responsable",668,0.32
417,190,share,1,0,"2025-04-24 22:14:02",28,Reims,medium,"Protection Animale",808,0.54
1299,411,share,1,0.111,"2025-01-29 21:14:02",26,Strasbourg,high,"Innovation Verte",307,0.57
586,340,post,2,0.4,"2025-05-09 22:14:02",61,Nice,high,"Agriculture Écologique",180,0.8
1128,257,join,1,0,"2024-12-20 21:14:02",61,Montpellier,high,"Transport Durable",555,0.54
443,276,join,3,0.4,"2025-07-18 22:14:02",58,Toulon,high,"Agriculture Écologique",144,0.23
576,86,like,2,0.5,"2025-04-04 22:14:02",39,Dijon,medium,"Agriculture Écologique",189,0.97
708,57,share,1,0.167,"2025-09-14 22:14:02",40,Villeurbanne,low,"Protection Animale",416,0.98
794,364,like,1,0,"2025-05-22 22:14:02",18,Dijon,low,"Protection Animale",801,0.82
304,102,share,1,0,"2025-08-16 22:14:02",41,Strasbourg,high,"Urbanisme Durable",15,0.34
118,376,share,1,0,"2025-01-31 21:14:02",38,Bordeaux,high,"Économie Circulaire",972,0.83
993,231,post,1,0.125,"2024-10-14 22:14:02",27,Lille,medium,"Innovation Verte",624,0.97
1669,102,like,1,0,"2024-11-27 21:14:02",24,"Le Havre",low,"Urbanisme Durable",15,0.34
534,245,like,1,0.167,"2024-11-26 21:14:02",33,Marseille,high,"Consommation Responsable",716,0.53
1464,185,like,1,0.2,"2025-05-23 22:14:02",57,Dijon,high,"Climat & Environnement",722,0.65
621,142,comment,1,0,"2025-04-25 22:14:02",50,"Le Havre",low,"Protection Animale",237,0.61
1930,312,comment,1,0,"2025-07-13 22:14:02",33,Bordeaux,medium,"Transport Durable",783,0.62
332,76,post,1,0,"2024-10-15 22:14:02",19,Strasbourg,high,"Consommation Responsable",869,0.93
1994,142,comment,1,0,"2025-03-22 21:14:02",56,Grenoble,medium,"Protection Animale",237,0.61
9,421,share,1,0,"2025-05-09 22:14:02",27,Nantes,medium,"Innovation Verte",380,0.99
1014,150,comment,1,0,"2025-07-25 22:14:02",65,Nîmes,high,"Protection Animale",609,0.13
1075,421,join,1,0,"2025-01-31 21:14:02",28,Toulon,high,"Innovation Verte",380,0.99
114,308,share,1,0.286,"2025-06-25 22:14:02",51,Grenoble,high,"Innovation Verte",428,0.67
1088,279,post,1,0.111,"2025-03-07 21:14:02",44,Nîmes,low,"Agriculture Écologique",443,0.44
1537,457,post,1,0.2,"2025-02-17 21:14:02",58,Nice,high,"Consommation Responsable",930,0.33
590,185,like,1,0.167,"2025-01-09 21:14:02",65,Reims,low,"Climat & Environnement",722,0.65
1847,277,comment,1,0.2,"2025-06-10 22:14:02",44,Strasbourg,medium,"Recyclage & Zéro Déchet",84,0.54
978,58,join,2,0.429,"2025-03-07 21:14:02",36,Lille,low,"Protection Animale",553,0.51
1947,8,post,1,0.2,"2025-08-15 22:14:02",19,Marseille,high,"Protection Animale",469,0.77
1444,152,post,1,0,"2025-10-05 22:14:02",62,Paris,medium,"Biodiversité & Nature",382,0.65
504,202,comment,1,0,"2025-07-24 22:14:02",60,Toulon,low,"Agriculture Écologique",271,0.15
1131,473,share,1,0.143,"2024-10-18 22:14:02",65,Nantes,high,"Recyclage & Zéro Déchet",516,0.21
601,114,post,1,0,"2025-03-12 21:14:02",25,Lille,medium,"Urbanisme Durable",736,0.16
1830,478,post,1,0.167,"2025-08-17 22:14:02",41,Toulon,high,"Consommation Responsable",417,0.41
915,481,like,1,0,"2025-10-06 22:14:02",44,Nantes,low,"Consommation Responsable",958,0.19
1087,267,join,1,0,"2024-11-04 21:14:02",36,Nantes,low,"Agriculture Écologique",369,0.46
542,268,share,1,0.1,"2025-07-16 22:14:02",61,Lille,high,"Consommation Responsable",813,0.22
835,23,post,1,0,"2024-12-12 21:14:02",56,Reims,high,"Consommation Responsable",503,0.21
1279,355,share,1,0.1,"2025-04-26 22:14:02",59,Montpellier,high,"Éducation Environnementale",397,0.38
1784,450,join,1,0,"2025-05-09 22:14:02",18,Nantes,low,"Climat & Environnement",230,0.46
1172,298,join,1,0.143,"2025-06-22 22:14:02",55,Angers,low,"Climat & Environnement",66,0.28
1473,232,post,1,0.222,"2024-12-28 21:14:02",35,Montpellier,high,"Économie Circulaire",403,0.83
96,231,join,1,0.1,"2025-06-23 22:14:02",52,Lyon,medium,"Innovation Verte",624,0.97
1098,199,like,1,0,"2025-02-15 21:14:02",38,Saint-Étienne,medium,"Agriculture Écologique",567,0.69
1863,258,like,1,0.111,"2025-03-31 22:14:02",33,Montpellier,high,"Consommation Responsable",708,0.41
867,212,comment,1,0,"2025-07-24 22:14:02",48,Grenoble,medium,"Éducation Environnementale",254,0.95
90,70,join,1,0,"2025-01-29 21:14:02",41,Rennes,low,"Consommation Responsable",815,0.58
633,372,comment,1,0,"2025-02-17 21:14:02",53,Saint-Étienne,high,"Recyclage & Zéro Déchet",523,0.84
137,375,share,1,0,"2025-07-11 22:14:02",35,Saint-Étienne,low,"Énergies Renouvelables",49,0.35
1921,497,post,1,0,"2025-09-03 22:14:02",43,Dijon,medium,"Transport Durable",357,0.59
443,421,post,1,0.167,"2025-09-27 22:14:02",58,Toulon,high,"Innovation Verte",380,0.99
721,274,comment,1,0.143,"2025-05-07 22:14:02",51,Villeurbanne,medium,"Consommation Responsable",196,0.34
359,190,comment,1,0,"2025-03-02 21:14:02",32,Saint-Étienne,low,"Protection Animale",808,0.54
1006,437,join,1,0,"2025-09-08 22:14:02",56,Nîmes,medium,"Transport Durable",450,0.86
1590,298,post,1,0,"2025-08-27 22:14:02",54,Rennes,medium,"Climat & Environnement",66,0.28
1627,463,post,1,0.111,"2024-12-01 21:14:02",33,Bordeaux,low,"Urbanisme Durable",621,0.49
221,248,post,2,0.2,"2025-10-11 22:14:02",64,Nice,low,"Économie Circulaire",202,0.13
517,328,post,1,0.167,"2025-07-06 22:14:02",23,Lyon,low,"Agriculture Écologique",709,0.83
1186,337,share,1,0,"2025-05-17 22:14:02",58,Reims,medium,"Transport Durable",685,0.32
276,235,post,2,0.375,"2025-01-26 21:14:02",40,Saint-Étienne,low,"Consommation Responsable",274,0.28
1097,218,post,1,0,"2025-08-17 22:14:02",39,"Le Havre",medium,"Énergies Renouvelables",59,0.39
771,361,like,1,0,"2025-01-09 21:14:02",18,Angers,low,"Biodiversité & Nature",927,0.92
1367,337,join,1,0,"2024-11-16 21:14:02",51,Angers,low,"Transport Durable",685,0.32
1854,24,join,1,0.125,"2025-06-23 22:14:02",40,Villeurbanne,high,"Climat & Environnement",417,0.68
115,409,share,1,0.167,"2024-10-21 22:14:02",33,Saint-Étienne,high,"Climat & Environnement",853,0.88
587,150,join,1,0,"2025-10-03 22:14:02",51,Strasbourg,medium,"Protection Animale",609,0.13
1067,304,post,1,0,"2025-06-27 22:14:02",30,"Le Havre",low,"Recyclage & Zéro Déchet",800,0.9
1453,450,comment,1,0.125,"2025-02-17 21:14:02",21,Rennes,medium,"Climat & Environnement",230,0.46
1401,253,share,2,0.25,"2025-07-22 22:14:02",31,Marseille,medium,"Protection Animale",40,0.16
365,218,join,1,0.125,"2024-10-16 22:14:02",59,Dijon,high,"Énergies Renouvelables",59,0.39
268,201,join,1,0,"2024-12-16 21:14:02",24,Montpellier,medium,"Transport Durable",418,0.48
425,12,share,1,0.125,"2025-05-31 22:14:02",32,Montpellier,low,"Énergies Renouvelables",585,0.76
897,471,comment,2,0.25,"2024-12-19 21:14:02",22,Lille,low,"Urbanisme Durable",855,0.89
829,54,like,1,0.143,"2025-02-22 21:14:02",18,Saint-Étienne,high,"Climat & Environnement",267,0.55
1816,486,like,2,0.286,"2025-06-12 22:14:02",47,Paris,medium,"Éducation Environnementale",185,0.92
600,475,comment,1,0.222,"2025-04-08 22:14:02",65,Toulon,medium,"Urbanisme Durable",438,0.61
1482,54,post,1,0,"2025-03-07 21:14:02",26,Nantes,low,"Climat & Environnement",267,0.55
1670,379,comment,1,0.2,"2025-05-23 22:14:02",49,Bordeaux,medium,"Protection Animale",85,0.32
516,32,join,1,0.125,"2025-09-24 22:14:02",58,Villeurbanne,low,"Protection Animale",787,0.11
1769,240,join,1,0.125,"2025-02-20 21:14:02",50,Saint-Étienne,medium,"Agriculture Écologique",480,0.61
1465,188,post,1,0,"2025-03-05 21:14:02",36,Strasbourg,low,"Recyclage & Zéro Déchet",485,0.49
1161,406,like,1,0.143,"2025-05-01 22:14:02",19,Nice,high,"Innovation Verte",981,1
803,449,comment,2,0.222,"2025-06-18 22:14:02",32,Montpellier,medium,"Consommation Responsable",803,0.57
1967,435,share,1,0.1,"2025-09-15 22:14:02",49,Marseille,high,"Protection Animale",433,0.85
777,75,post,3,0.5,"2025-06-22 22:14:02",36,Lyon,medium,"Protection Animale",360,0.88
482,332,comment,1,0,"2024-10-28 21:14:02",32,Dijon,high,"Éducation Environnementale",641,0.47
197,467,comment,1,0.25,"2025-02-27 21:14:02",25,Toulon,medium,"Urbanisme Durable",504,0.81
576,458,join,1,0,"2025-07-24 22:14:02",39,Dijon,medium,"Climat & Environnement",99,0.66
1670,51,share,1,0.2,"2025-03-07 21:14:02",49,Bordeaux,medium,"Protection Animale",524,0.43
